PaymentID,StudentID,TermID,AmountOwed,AmountPaid,Balance,HasHold,HoldReason,DueDate,PaymentDate,FinancialAidAmount
86036,5378,4,27684.4,16343.94,11340.46,True,Practice song fine focus up kind social.,2021-12-01,2025-11-06,5134.72
86037,5378,5,24323.14,7271.87,17051.27,True,Hot generation all without structure.,2022-01-01,2025-11-06,2271.24
86038,5378,6,21036.2,1895.06,19141.14,True,Measure soldier security couple stuff movement.,2022-05-01,2025-11-06,5587.3
86039,5378,7,20183.12,3943.96,16239.15,True,Break people care play.,2022-08-01,2025-11-06,1606.36
86040,5378,8,21181.42,8865.02,12316.4,True,Summer certain others during name.,2022-12-01,2025-11-06,3332.36
86041,5378,9,27822.82,9953.61,17869.21,False,,2023-01-01,2025-11-06,4880.07
86042,5378,10,17030.72,6317.86,10712.86,False,,2023-05-01,2025-11-06,6734.36
86043,5378,11,17021.46,7591.85,9429.61,True,Usually point quickly tax high south lay school.,2023-08-01,2025-11-06,2511.42
86044,5378,12,30968.6,16980.79,13987.81,True,Build raise teach discover animal almost question.,2023-12-01,2025-11-06,1214.5
86045,5378,13,21328.68,6135.55,15193.13,False,,2024-01-01,2025-11-06,1870.39
86046,5378,14,23283.96,14729.04,8554.92,False,,2024-05-01,2025-11-06,2932.13
86047,5378,15,23826.42,13624.49,10201.94,False,,2024-08-01,2025-11-06,1694.23
86048,5378,16,29813.31,18822.29,10991.02,True,Produce gun morning thousand politics.,2024-12-01,2025-11-06,2014.66
92577,5787,1,22747.99,14296.63,8451.36,False,,2021-01-01,2025-11-06,1453.54
92578,5787,2,26472.13,23083.32,3388.8,True,Add success vote along reflect.,2021-05-01,2025-11-06,2631.64
92579,5787,3,26459.11,13858.43,12600.68,True,Cost table outside.,2021-08-01,2025-11-06,7436.07
92580,5787,4,23089.11,18016.45,5072.66,True,Current we laugh even machine control history game.,2021-12-01,2025-11-06,6288.87
92581,5787,5,15859.57,9860.58,5998.99,False,,2022-01-01,2025-11-06,3878.91
92582,5787,6,26106.43,16585.34,9521.09,False,,2022-05-01,2025-11-06,7079.79
92583,5787,7,23672.77,16887.02,6785.75,True,Peace themselves into sister smile push hard other.,2022-08-01,2025-11-06,6615.16
92584,5787,8,26915.14,17492.22,9422.92,False,,2022-12-01,2025-11-06,2931.85
92585,5787,9,28177.06,16145.82,12031.24,False,,2023-01-01,2025-11-06,4402.67
92586,5787,10,33689.68,22063.17,11626.51,True,Might affect big research born suggest.,2023-05-01,2025-11-06,1132.56
92587,5787,11,19564.44,11724.73,7839.7,False,,2023-08-01,2025-11-06,7999.49
92588,5787,12,17625.29,10751.6,6873.69,False,,2023-12-01,2025-11-06,7930.87
92589,5787,13,15450.62,9043.14,6407.48,False,,2024-01-01,2025-11-06,5838.84
92590,5787,14,19822.91,13865.77,5957.14,False,,2024-05-01,2025-11-06,5228.26
92591,5787,15,15837.75,11631.55,4206.2,False,,2024-08-01,2025-11-06,6717.22
92592,5787,16,31846.15,16793.43,15052.72,False,,2024-12-01,2025-11-06,7327.15
93361,5836,1,27521.67,22832.4,4689.27,True,Wait book seem woman adult candidate.,2021-01-01,2025-11-06,4586.22
93362,5836,2,30370.69,21567.84,8802.85,False,,2021-05-01,2025-11-06,5868.4
93363,5836,3,20263.64,17689.84,2573.8,False,,2021-08-01,2025-11-06,1435.11
93364,5836,4,23275.61,13315.05,9960.56,False,,2021-12-01,2025-11-06,5338.89
93365,5836,5,19857.13,17716.33,2140.8,True,Whether method result anything real all top.,2022-01-01,2025-11-06,4664.24
93366,5836,6,21931.02,12519.43,9411.59,False,,2022-05-01,2025-11-06,4308.34
93367,5836,7,34222.46,28162.61,6059.85,False,,2022-08-01,2025-11-06,2533.61
93368,5836,8,33422.25,19849.66,13572.6,True,Identify successful gun first.,2022-12-01,2025-11-06,4850.36
93369,5836,9,31176.15,15871.01,15305.14,False,,2023-01-01,2025-11-06,4182.0
93370,5836,10,26955.87,23291.52,3664.35,False,,2023-05-01,2025-11-06,7513.29
93371,5836,11,24433.46,22914.07,1519.39,False,,2023-08-01,2025-11-06,1107.27
93372,5836,12,25609.07,17718.03,7891.05,False,,2023-12-01,2025-11-06,2328.56
93373,5836,13,24533.68,18190.15,6343.53,False,,2024-01-01,2025-11-06,2078.21
93374,5836,14,30095.53,25820.12,4275.41,True,Impact the population myself improve pass teach.,2024-05-01,2025-11-06,7780.51
93375,5836,15,28873.44,20895.97,7977.47,False,,2024-08-01,2025-11-06,7629.15
93376,5836,16,22139.19,12241.1,9898.09,False,,2024-12-01,2025-11-06,5969.46
93473,5843,1,17201.5,17603.92,0.0,False,,2021-01-01,2025-11-06,3996.59
93474,5843,2,30986.1,30653.64,332.46,False,,2021-05-01,2025-11-06,5207.29
93475,5843,3,31972.15,30775.17,1196.99,False,,2021-08-01,2025-11-06,3449.62
93476,5843,4,26012.69,27050.81,0.0,False,,2021-12-01,2025-11-06,6929.49
93477,5843,5,16524.64,16371.18,153.46,False,,2022-01-01,2025-11-06,6857.1
93478,5843,6,15017.11,15170.22,0.0,False,,2022-05-01,2025-11-06,6760.88
93479,5843,7,24861.07,23776.37,1084.7,False,,2022-08-01,2025-11-06,4495.81
93480,5843,8,26326.03,25647.38,678.65,False,,2022-12-01,2025-11-06,4410.94
93481,5843,9,26296.09,26088.9,207.18,False,,2023-01-01,2025-11-06,4835.66
93482,5843,10,21059.55,21048.13,11.42,False,,2023-05-01,2025-11-06,7381.8
93483,5843,11,32191.42,32214.86,0.0,False,,2023-08-01,2025-11-06,1673.15
93484,5843,12,26846.78,27588.65,0.0,False,,2023-12-01,2025-11-06,7679.2
93485,5843,13,18398.52,18564.71,0.0,False,,2024-01-01,2025-11-06,6370.6
93486,5843,14,26433.17,25977.53,455.64,False,,2024-05-01,2025-11-06,2732.03
93487,5843,15,24251.44,24118.01,133.43,False,,2024-08-01,2025-11-06,1254.77
93488,5843,16,33416.86,32436.36,980.5,False,,2024-12-01,2025-11-06,6127.48
98017,6127,1,27795.52,28545.44,0.0,False,,2021-01-01,2025-11-06,5292.21
98018,6127,2,21008.98,20761.28,247.7,False,,2021-05-01,2025-11-06,2871.69
98019,6127,3,18037.93,18050.56,0.0,False,,2021-08-01,2025-11-06,2979.9
98020,6127,4,30182.74,30539.7,0.0,False,,2021-12-01,2025-11-06,3472.07
98021,6127,5,15847.56,16052.01,0.0,False,,2022-01-01,2025-11-06,3847.43
98022,6127,6,29104.76,29802.43,0.0,False,,2022-05-01,2025-11-06,4164.94
98023,6127,7,34287.05,35906.54,0.0,False,,2022-08-01,2025-11-06,6003.14
98024,6127,8,28405.1,27555.33,849.77,False,,2022-12-01,2025-11-06,7421.75
98025,6127,9,18457.87,17719.58,738.29,False,,2023-01-01,2025-11-06,1686.96
98026,6127,10,32638.93,34164.14,0.0,False,,2023-05-01,2025-11-06,3941.76
98027,6127,11,32170.71,31006.36,1164.35,False,,2023-08-01,2025-11-06,3809.99
98028,6127,12,34758.23,34740.23,18.01,False,,2023-12-01,2025-11-06,5870.54
98029,6127,13,25672.68,26636.47,0.0,False,,2024-01-01,2025-11-06,3788.3
98030,6127,14,31777.58,32891.85,0.0,False,,2024-05-01,2025-11-06,4647.45
98031,6127,15,23068.98,21971.91,1097.08,False,,2024-08-01,2025-11-06,7594.97
98032,6127,16,25529.12,24510.73,1018.39,False,,2024-12-01,2025-11-06,2186.29
98257,6142,1,17386.36,8769.46,8616.9,True,Generation shoulder building family continue line necessary.,2021-01-01,2025-11-06,2647.44
98258,6142,2,18625.73,16352.77,2272.95,False,,2021-05-01,2025-11-06,5761.23
98259,6142,3,15091.39,9744.48,5346.91,False,,2021-08-01,2025-11-06,4634.49
98260,6142,4,25375.07,19753.09,5621.98,False,,2021-12-01,2025-11-06,2972.43
98261,6142,5,33729.29,26388.64,7340.65,False,,2022-01-01,2025-11-06,3390.8
98262,6142,6,22017.49,16844.56,5172.93,True,From cover talk work house spend short.,2022-05-01,2025-11-06,7022.35
98263,6142,7,24226.05,17474.18,6751.87,False,,2022-08-01,2025-11-06,2239.67
98264,6142,8,23376.71,15260.16,8116.55,False,,2022-12-01,2025-11-06,7013.22
98265,6142,9,25331.45,23046.35,2285.09,False,,2023-01-01,2025-11-06,2895.92
98266,6142,10,28197.99,19433.3,8764.7,True,Tonight few lead.,2023-05-01,2025-11-06,2655.88
98267,6142,11,25044.15,15574.08,9470.06,True,Wish prepare business network.,2023-08-01,2025-11-06,2092.68
98268,6142,12,25379.18,15865.02,9514.16,False,,2023-12-01,2025-11-06,3691.14
98269,6142,13,19901.08,18210.3,1690.78,True,Final agency in.,2024-01-01,2025-11-06,7038.31
98270,6142,14,28232.77,21633.46,6599.31,False,,2024-05-01,2025-11-06,2500.01
98271,6142,15,22277.21,11817.27,10459.95,True,Order radio phone Mrs physical body concern.,2024-08-01,2025-11-06,6094.51
98272,6142,16,29000.16,22873.96,6126.2,False,,2024-12-01,2025-11-06,7172.1
100113,6258,1,25964.88,2186.23,23778.64,True,Sort expert consumer her author situation.,2021-01-01,2025-11-06,2162.63
100114,6258,2,17681.82,2819.29,14862.54,False,,2021-05-01,2025-11-06,1296.84
100115,6258,3,16138.18,6200.36,9937.82,True,Plant season boy positive guess soldier sign.,2021-08-01,2025-11-06,7806.96
100116,6258,4,21442.64,10196.11,11246.53,False,,2021-12-01,2025-11-06,3742.26
100117,6258,5,23035.88,1065.45,21970.43,False,,2022-01-01,2025-11-06,4891.14
100118,6258,6,33111.66,5894.73,27216.93,False,,2022-05-01,2025-11-06,3439.59
100119,6258,7,29400.22,8334.97,21065.24,True,Campaign born gun another rule himself.,2022-08-01,2025-11-06,5703.83
100120,6258,8,16455.17,912.29,15542.89,True,Power look address senior.,2022-12-01,2025-11-06,4405.83
100121,6258,9,16582.57,10217.82,6364.75,False,,2023-01-01,2025-11-06,2193.21
100122,6258,10,25429.12,1374.36,24054.76,False,,2023-05-01,2025-11-06,6362.18
100123,6258,11,25658.95,15537.76,10121.19,True,Wonder tend ten generation senior point late.,2023-08-01,2025-11-06,6950.51
100124,6258,12,34271.66,7237.96,27033.7,True,Act later Mrs election glass until recognize view.,2023-12-01,2025-11-06,5910.8
100125,6258,13,17988.6,12035.28,5953.32,False,,2024-01-01,2025-11-06,6285.55
100126,6258,14,29864.03,3640.74,26223.3,False,,2024-05-01,2025-11-06,5468.97
100127,6258,15,34970.02,2621.97,32348.05,True,However although end magazine anything night financial.,2024-08-01,2025-11-06,1927.21
100128,6258,16,34312.52,7311.82,27000.7,True,Billion red baby two everything quite focus.,2024-12-01,2025-11-06,4987.98
100609,6289,1,19262.34,1933.13,17329.2,True,Value executive since person single central.,2021-01-01,2025-11-06,9181.17
100610,6289,2,17037.09,11332.15,5704.94,True,Room method half force study.,2021-05-01,2025-11-06,8049.62
100611,6289,3,26537.13,11106.11,15431.01,True,Including base card term.,2021-08-01,2025-11-06,11181.02
100612,6289,4,22116.65,12677.34,9439.31,True,Wear experience live free doctor song smile themselves.,2021-12-01,2025-11-06,6985.54
100613,6289,5,32327.15,8283.06,24044.09,True,She add pretty style outside too scientist.,2022-01-01,2025-11-06,9970.65
100614,6289,6,34923.18,17170.25,17752.93,False,,2022-05-01,2025-11-06,10069.52
100615,6289,7,31618.24,9827.47,21790.77,True,Always yes enter cold spring become area.,2022-08-01,2025-11-06,9383.94
100616,6289,8,25719.28,1906.35,23812.93,True,Adult that ready travel case he finally.,2022-12-01,2025-11-06,11515.45
100617,6289,9,20740.08,11728.68,9011.4,False,,2023-01-01,2025-11-06,10546.5
100618,6289,10,17753.8,8133.35,9620.45,True,Entire pass fast method understand really research.,2023-05-01,2025-11-06,3464.5
100619,6289,11,16377.05,7213.16,9163.89,True,Young language some environment store.,2023-08-01,2025-11-06,6086.71
100620,6289,12,15791.47,6997.14,8794.33,True,Tax reality exactly good.,2023-12-01,2025-11-06,14211.53
100621,6289,13,26653.32,9379.19,17274.13,False,,2024-01-01,2025-11-06,13982.82
100622,6289,14,28309.12,13466.42,14842.7,False,,2024-05-01,2025-11-06,6692.68
100623,6289,15,22117.21,3439.37,18677.84,False,,2024-08-01,2025-11-06,8971.73
100624,6289,16,27689.78,19125.95,8563.83,False,,2024-12-01,2025-11-06,11092.34
102049,6379,1,20209.27,12300.81,7908.46,True,Individual crime play sort.,2021-01-01,2025-11-06,7072.67
102050,6379,2,26626.3,14550.95,12075.34,True,Year suddenly sit information country.,2021-05-01,2025-11-06,4087.84
102051,6379,3,33197.18,21160.2,12036.98,True,None social less month officer.,2021-08-01,2025-11-06,5708.77
102052,6379,4,29440.04,19363.76,10076.28,False,,2021-12-01,2025-11-06,4510.83
102053,6379,5,31063.91,4896.3,26167.61,True,She talk care might.,2022-01-01,2025-11-06,6451.5
102054,6379,6,27879.41,5788.21,22091.2,True,You dog expert when lead.,2022-05-01,2025-11-06,2488.2
102055,6379,7,31057.86,13049.19,18008.68,True,American turn military person really.,2022-08-01,2025-11-06,1165.21
102056,6379,8,32246.34,13935.34,18311.0,False,,2022-12-01,2025-11-06,3568.39
102057,6379,9,33461.11,4748.44,28712.67,True,Necessary effort career house.,2023-01-01,2025-11-06,5303.62
102058,6379,10,30247.29,6357.35,23889.93,False,,2023-05-01,2025-11-06,7982.87
102059,6379,11,17467.14,3198.92,14268.22,False,,2023-08-01,2025-11-06,3851.1
102060,6379,12,16385.52,8987.4,7398.12,False,,2023-12-01,2025-11-06,4071.12
102061,6379,13,25829.6,1531.28,24298.32,False,,2024-01-01,2025-11-06,2157.18
102062,6379,14,17448.53,5547.81,11900.72,False,,2024-05-01,2025-11-06,6521.01
102063,6379,15,20514.2,3600.27,16913.93,True,Of home ball scene blue skin head.,2024-08-01,2025-11-06,5245.98
102064,6379,16,27785.99,325.27,27460.72,False,,2024-12-01,2025-11-06,7946.47
103457,6467,1,32896.76,30257.27,2639.49,False,,2021-01-01,2025-11-06,11265.61
103458,6467,2,17884.37,15351.74,2532.63,False,,2021-05-01,2025-11-06,7423.48
103459,6467,3,31561.55,23045.36,8516.19,False,,2021-08-01,2025-11-06,13068.02
103460,6467,4,17756.69,11882.13,5874.56,True,Scientist serve organization spend.,2021-12-01,2025-11-06,11975.97
103461,6467,5,19234.76,14969.43,4265.34,True,Site gun hand allow really.,2022-01-01,2025-11-06,9802.95
103462,6467,6,28404.59,16176.15,12228.44,False,,2022-05-01,2025-11-06,10617.58
103463,6467,7,21476.42,16557.59,4918.83,True,Every seat student live save son brother.,2022-08-01,2025-11-06,6164.88
103464,6467,8,33014.27,31248.42,1765.85,False,,2022-12-01,2025-11-06,12093.58
103465,6467,9,28916.46,27202.86,1713.61,True,Reason maybe though husband.,2023-01-01,2025-11-06,9279.22
103466,6467,10,23075.29,16911.22,6164.07,True,Success condition game part.,2023-05-01,2025-11-06,11596.93
103467,6467,11,30066.37,20041.22,10025.14,False,,2023-08-01,2025-11-06,12971.84
103468,6467,12,15916.38,14568.66,1347.72,False,,2023-12-01,2025-11-06,14843.29
103469,6467,13,16681.85,12221.41,4460.44,False,,2024-01-01,2025-11-06,3930.6
103470,6467,14,26938.5,17441.51,9496.99,False,,2024-05-01,2025-11-06,10353.89
103471,6467,15,25638.39,19308.21,6330.19,False,,2024-08-01,2025-11-06,14804.36
103472,6467,16,23947.56,17250.24,6697.32,False,,2024-12-01,2025-11-06,13812.81
105969,6624,1,25065.44,12931.06,12134.38,False,,2021-01-01,2025-11-06,7673.94
105970,6624,2,25601.07,13098.56,12502.51,False,,2021-05-01,2025-11-06,6225.16
105971,6624,3,16988.88,13246.78,3742.1,False,,2021-08-01,2025-11-06,4922.62
105972,6624,4,23680.53,12521.56,11158.97,True,Produce try away focus.,2021-12-01,2025-11-06,1574.53
105973,6624,5,29455.3,26035.85,3419.45,False,,2022-01-01,2025-11-06,3049.06
105974,6624,6,25724.9,24234.21,1490.69,True,Never month send career.,2022-05-01,2025-11-06,6177.95
105975,6624,7,18444.36,14749.51,3694.85,False,,2022-08-01,2025-11-06,3725.35
105976,6624,8,28292.78,15810.97,12481.81,False,,2022-12-01,2025-11-06,3861.28
105977,6624,9,29709.5,16396.31,13313.2,True,Plan recent of.,2023-01-01,2025-11-06,3026.71
105978,6624,10,33892.41,27222.94,6669.46,False,,2023-05-01,2025-11-06,4718.47
105979,6624,11,29063.81,24112.07,4951.74,True,How six stuff pull indicate seven.,2023-08-01,2025-11-06,1786.84
105980,6624,12,17728.78,11775.45,5953.33,False,,2023-12-01,2025-11-06,5713.84
105981,6624,13,30351.45,21543.94,8807.51,False,,2024-01-01,2025-11-06,4781.53
105982,6624,14,30554.68,18111.94,12442.74,False,,2024-05-01,2025-11-06,6634.27
105983,6624,15,20950.76,13294.7,7656.06,True,Let agree low blood fund treat determine.,2024-08-01,2025-11-06,5108.35
105984,6624,16,16992.1,14733.57,2258.53,True,We center employee determine necessary.,2024-12-01,2025-11-06,3243.59
106817,6677,1,21395.42,21308.21,87.22,False,,2021-01-01,2025-11-06,7334.27
106818,6677,2,16543.69,15924.43,619.26,False,,2021-05-01,2025-11-06,14987.45
106819,6677,3,34869.43,33393.52,1475.91,False,,2021-08-01,2025-11-06,8309.28
106820,6677,4,16666.62,17080.1,0.0,False,,2021-12-01,2025-11-06,12859.85
106821,6677,5,16940.76,17218.23,0.0,False,,2022-01-01,2025-11-06,7737.25
106822,6677,6,31399.73,32752.35,0.0,False,,2022-05-01,2025-11-06,3955.97
106823,6677,7,19055.99,18883.21,172.78,False,,2022-08-01,2025-11-06,9463.46
106824,6677,8,33761.74,35121.27,0.0,False,,2022-12-01,2025-11-06,7433.67
106825,6677,9,31906.53,32696.05,0.0,False,,2023-01-01,2025-11-06,8291.56
106826,6677,10,17549.89,16852.8,697.08,False,,2023-05-01,2025-11-06,8152.34
106827,6677,11,26125.09,25796.23,328.86,False,,2023-08-01,2025-11-06,12519.28
106828,6677,12,24541.52,25711.13,0.0,False,,2023-12-01,2025-11-06,12877.45
106829,6677,13,29252.83,28336.08,916.75,False,,2024-01-01,2025-11-06,7485.17
106830,6677,14,26868.28,27207.67,0.0,False,,2024-05-01,2025-11-06,14956.59
106831,6677,15,34331.02,35395.29,0.0,False,,2024-08-01,2025-11-06,14094.6
106832,6677,16,19783.35,19226.44,556.9,False,,2024-12-01,2025-11-06,10659.16
107489,6719,1,32745.95,5957.07,26788.88,True,Call mouth watch read clearly bank clear whether.,2021-01-01,2025-11-06,5862.31
107490,6719,2,15552.85,4649.25,10903.6,False,,2021-05-01,2025-11-06,4165.39
107491,6719,3,18270.67,8027.59,10243.07,False,,2021-08-01,2025-11-06,2293.57
107492,6719,4,26501.57,10368.03,16133.54,True,Guess create fast before.,2021-12-01,2025-11-06,4711.92
107493,6719,5,21248.99,10457.15,10791.84,False,,2022-01-01,2025-11-06,3815.94
107494,6719,6,20837.24,4010.56,16826.68,True,Chance manager your.,2022-05-01,2025-11-06,3969.47
107495,6719,7,25931.16,11841.99,14089.17,True,Reach religious suddenly again.,2022-08-01,2025-11-06,7244.95
107496,6719,8,34468.21,21787.93,12680.28,True,Wish road consider hold sit.,2022-12-01,2025-11-06,6223.56
107497,6719,9,18644.69,769.03,17875.66,False,,2023-01-01,2025-11-06,3169.63
107498,6719,10,27483.03,6182.43,21300.6,True,Example although yard.,2023-05-01,2025-11-06,1546.12
107499,6719,11,20345.92,10309.46,10036.46,False,,2023-08-01,2025-11-06,6803.98
107500,6719,12,15544.92,2658.65,12886.27,True,Already really party chance unit address walk.,2023-12-01,2025-11-06,2609.33
107501,6719,13,31076.18,16100.81,14975.37,True,Five live question a writer enough focus.,2024-01-01,2025-11-06,7890.36
107502,6719,14,18422.46,1558.68,16863.78,False,,2024-05-01,2025-11-06,5740.35
107503,6719,15,21696.68,8973.93,12722.76,True,Imagine feeling professional matter high score bring.,2024-08-01,2025-11-06,5954.97
107504,6719,16,27467.19,569.36,26897.84,False,,2024-12-01,2025-11-06,3092.34
108849,6804,1,29540.74,28301.24,1239.5,False,,2021-01-01,2025-11-06,11883.85
108850,6804,2,27249.86,27446.44,0.0,False,,2021-05-01,2025-11-06,8307.35
108851,6804,3,18204.52,17973.44,231.08,False,,2021-08-01,2025-11-06,10868.96
108852,6804,4,31812.08,30235.79,1576.29,False,,2021-12-01,2025-11-06,13469.1
108853,6804,5,32304.31,32839.98,0.0,False,,2022-01-01,2025-11-06,11513.32
108854,6804,6,18439.49,18541.1,0.0,False,,2022-05-01,2025-11-06,9063.24
108855,6804,7,29758.78,31022.05,0.0,False,,2022-08-01,2025-11-06,7206.1
108856,6804,8,33192.7,32507.56,685.14,False,,2022-12-01,2025-11-06,3494.94
108857,6804,9,24905.91,25198.09,0.0,False,,2023-01-01,2025-11-06,10814.51
108858,6804,10,22795.88,22967.06,0.0,False,,2023-05-01,2025-11-06,7936.49
108859,6804,11,18986.33,18174.66,811.67,False,,2023-08-01,2025-11-06,6421.8
108860,6804,12,15592.54,16263.55,0.0,False,,2023-12-01,2025-11-06,9531.85
108861,6804,13,24995.76,25750.42,0.0,False,,2024-01-01,2025-11-06,11133.12
108862,6804,14,32571.7,31514.17,1057.53,False,,2024-05-01,2025-11-06,14118.07
108863,6804,15,16466.46,17165.24,0.0,False,,2024-08-01,2025-11-06,6174.85
108864,6804,16,17978.16,17464.87,513.29,False,,2024-12-01,2025-11-06,14714.26
109009,6814,1,34504.67,20919.31,13585.36,False,,2021-01-01,2025-11-06,3182.64
109010,6814,2,27562.59,19189.61,8372.98,False,,2021-05-01,2025-11-06,6263.85
109011,6814,3,15480.12,9769.83,5710.29,False,,2021-08-01,2025-11-06,11729.64
109012,6814,4,22263.98,16748.43,5515.55,False,,2021-12-01,2025-11-06,9236.87
109013,6814,5,29974.7,28268.86,1705.84,False,,2022-01-01,2025-11-06,8292.7
109014,6814,6,29657.73,21522.82,8134.92,False,,2022-05-01,2025-11-06,4670.04
109015,6814,7,21274.16,12997.41,8276.76,True,Heart for baby foot drug medical.,2022-08-01,2025-11-06,6864.06
109016,6814,8,32388.04,20458.93,11929.11,True,Player able generation which trade rest more.,2022-12-01,2025-11-06,12407.46
109017,6814,9,32430.0,17321.35,15108.65,False,,2023-01-01,2025-11-06,8127.66
109018,6814,10,33151.68,17452.77,15698.91,False,,2023-05-01,2025-11-06,10844.58
109019,6814,11,18519.83,10383.6,8136.23,False,,2023-08-01,2025-11-06,9666.56
109020,6814,12,32150.79,25567.86,6582.93,False,,2023-12-01,2025-11-06,14881.28
109021,6814,13,28621.82,16909.76,11712.06,True,Least head sport spend window guess explain.,2024-01-01,2025-11-06,14634.62
109022,6814,14,16600.79,10647.04,5953.76,False,,2024-05-01,2025-11-06,3506.32
109023,6814,15,30186.86,26038.76,4148.1,True,Six address time American.,2024-08-01,2025-11-06,8351.48
109024,6814,16,15035.43,14182.15,853.28,False,,2024-12-01,2025-11-06,12595.44
109329,6834,1,26115.42,2063.97,24051.45,True,Writer worker very power free.,2021-01-01,2025-11-06,6012.45
109330,6834,2,17940.89,3904.06,14036.82,True,Enjoy lawyer interesting certain.,2021-05-01,2025-11-06,2740.7
109331,6834,3,16022.39,7787.78,8234.61,True,Bed perform smile truth.,2021-08-01,2025-11-06,7000.39
109332,6834,4,25604.14,6858.29,18745.85,False,,2021-12-01,2025-11-06,5184.65
109333,6834,5,17761.2,11246.25,6514.95,False,,2022-01-01,2025-11-06,1355.55
109334,6834,6,26376.52,7827.14,18549.38,False,,2022-05-01,2025-11-06,5205.57
109335,6834,7,19453.08,5967.78,13485.3,True,Good check job act.,2022-08-01,2025-11-06,6981.49
109336,6834,8,31080.84,14036.23,17044.61,True,Only along remember quality factor bar.,2022-12-01,2025-11-06,2413.93
109337,6834,9,21675.12,7149.87,14525.25,True,Everyone house institution room.,2023-01-01,2025-11-06,2936.26
109338,6834,10,21831.58,5656.76,16174.82,True,Reveal decision police class full article my.,2023-05-01,2025-11-06,5380.14
109339,6834,11,22227.27,6058.44,16168.82,False,,2023-08-01,2025-11-06,3213.49
109340,6834,12,17615.77,9299.03,8316.74,True,Let nothing firm why.,2023-12-01,2025-11-06,4421.01
109341,6834,13,15361.85,3700.8,11661.05,True,Interview experience audience allow.,2024-01-01,2025-11-06,5561.87
109342,6834,14,34330.53,1893.44,32437.09,True,Consumer chance a adult material along sign.,2024-05-01,2025-11-06,2365.06
109343,6834,15,30936.04,15447.44,15488.6,False,,2024-08-01,2025-11-06,7562.99
109344,6834,16,22450.8,14232.97,8217.83,False,,2024-12-01,2025-11-06,1307.85
110129,6884,1,32250.83,31279.41,971.41,False,,2021-01-01,2025-11-06,6964.87
110130,6884,2,23571.28,24565.34,0.0,False,,2021-05-01,2025-11-06,4761.38
110131,6884,3,26609.54,26322.78,286.75,False,,2021-08-01,2025-11-06,9390.92
110132,6884,4,18545.72,18684.38,0.0,False,,2021-12-01,2025-11-06,14714.66
110133,6884,5,25855.77,25417.27,438.5,False,,2022-01-01,2025-11-06,8146.61
110134,6884,6,18383.51,18343.07,40.44,False,,2022-05-01,2025-11-06,6903.14
110135,6884,7,33852.08,34566.59,0.0,False,,2022-08-01,2025-11-06,11933.87
110136,6884,8,22392.66,21487.62,905.04,False,,2022-12-01,2025-11-06,8686.97
110137,6884,9,26640.01,27531.11,0.0,False,,2023-01-01,2025-11-06,10586.26
110138,6884,10,32261.9,31876.87,385.04,False,,2023-05-01,2025-11-06,12626.82
110139,6884,11,25935.52,26684.72,0.0,False,,2023-08-01,2025-11-06,4655.98
110140,6884,12,15304.0,15390.03,0.0,False,,2023-12-01,2025-11-06,11557.08
110141,6884,13,34133.71,34340.29,0.0,False,,2024-01-01,2025-11-06,8679.22
110142,6884,14,18332.02,19177.6,0.0,False,,2024-05-01,2025-11-06,11085.09
110143,6884,15,30640.1,29285.84,1354.26,False,,2024-08-01,2025-11-06,10614.14
110144,6884,16,28490.8,29744.58,0.0,False,,2024-12-01,2025-11-06,12482.86
113409,7089,1,17403.19,4741.42,12661.76,True,Phone beyond shake quite else serious.,2021-01-01,2025-11-06,1027.82
113410,7089,2,23813.46,15913.87,7899.59,True,Boy look manage force.,2021-05-01,2025-11-06,2439.57
113411,7089,3,22478.09,5895.62,16582.47,False,,2021-08-01,2025-11-06,7037.9
113412,7089,4,18585.69,9534.56,9051.13,True,Prepare structure cost game agent.,2021-12-01,2025-11-06,4542.22
113413,7089,5,20657.96,11452.32,9205.64,False,,2022-01-01,2025-11-06,4362.78
113414,7089,6,33938.66,7711.57,26227.09,True,Agree environmental method off popular red phone.,2022-05-01,2025-11-06,3339.62
113415,7089,7,27206.15,16066.36,11139.79,True,Rich nor half eight senior play bring.,2022-08-01,2025-11-06,5442.55
113416,7089,8,29294.63,19827.54,9467.09,True,Street old very west.,2022-12-01,2025-11-06,6441.69
113417,7089,9,28256.99,12750.34,15506.65,True,Third war set tend discuss new half.,2023-01-01,2025-11-06,5184.57
113418,7089,10,21042.97,11894.12,9148.86,True,List night operation building marriage same.,2023-05-01,2025-11-06,2722.7
113419,7089,11,18155.72,106.25,18049.47,True,Short street protect money our.,2023-08-01,2025-11-06,5180.27
113420,7089,12,22868.74,934.77,21933.98,False,,2023-12-01,2025-11-06,4386.62
113421,7089,13,22451.15,3805.01,18646.14,False,,2024-01-01,2025-11-06,6590.59
113422,7089,14,24029.16,1868.05,22161.11,True,Lawyer probably price process.,2024-05-01,2025-11-06,2822.6
113423,7089,15,29151.63,19529.01,9622.62,True,Become ground city guy detail agency natural one.,2024-08-01,2025-11-06,3742.61
113424,7089,16,33861.16,12406.47,21454.69,True,One scene with place.,2024-12-01,2025-11-06,6505.13
113761,7111,1,25502.94,25514.45,0.0,False,,2021-01-01,2025-11-06,12006.79
113762,7111,2,23480.87,23403.91,76.96,False,,2021-05-01,2025-11-06,10869.94
113763,7111,3,33712.62,33622.27,90.35,False,,2021-08-01,2025-11-06,6582.13
