LoginID,StudentID,EnrollmentID,LoginTimestamp,LogoutTimestamp,SessionDurationMinutes,ActivityType
1809352,4470,22321,2024-11-10 22:00:00,2024-11-10 23:39:00,99,Other
1809353,4470,22321,2024-09-19 15:00:00,2024-09-19 16:09:00,69,Other
1809354,4470,22321,2024-10-28 12:00:00,2024-10-28 13:29:00,89,SubmitAssignment
1809355,4470,22321,2024-10-08 14:00:00,2024-10-08 14:39:00,39,Other
1809356,4470,22321,2024-11-14 15:00:00,2024-11-14 15:16:00,16,ViewGrades
1809357,4470,22321,2024-12-03 03:00:00,2024-12-03 05:14:00,134,SubmitAssignment
1809358,4470,22321,2024-11-28 01:00:00,2024-11-28 01:35:00,35,Other
1809359,4470,22321,2024-12-06 02:00:00,2024-12-06 02:55:00,55,ViewLectures
1809360,4470,22321,2024-09-23 19:00:00,2024-09-23 19:32:00,32,Other
1809361,4470,22322,2024-10-20 02:00:00,2024-10-20 02:47:00,47,Other
1809362,4470,22322,2024-09-30 07:00:00,2024-09-30 07:40:00,40,Other
1809363,4470,22322,2024-09-01 10:00:00,2024-09-01 12:47:00,167,Other
1809364,4470,22322,2024-12-09 05:00:00,2024-12-09 07:19:00,139,Discussion
1809365,4470,22322,2024-10-06 00:00:00,2024-10-06 02:18:00,138,Other
1809366,4470,22322,2024-11-25 00:00:00,2024-11-25 02:54:00,174,SubmitAssignment
1809367,4470,22322,2024-11-19 07:00:00,2024-11-19 09:22:00,142,ViewLectures
1809368,4470,22322,2024-11-03 05:00:00,2024-11-03 06:23:00,83,ViewGrades
1809369,4470,22322,2024-10-21 12:00:00,2024-10-21 12:36:00,36,SubmitAssignment
1809370,4470,22322,2024-12-07 23:00:00,2024-12-08 01:50:00,170,Discussion
1809371,4470,22322,2024-10-19 19:00:00,2024-10-19 21:12:00,132,ViewLectures
1809372,4470,22322,2024-12-12 01:00:00,2024-12-12 03:38:00,158,SubmitAssignment
1809373,4470,22322,2024-11-08 20:00:00,2024-11-08 20:44:00,44,SubmitAssignment
1809374,4470,22322,2024-11-23 20:00:00,2024-11-23 22:20:00,140,Other
1809375,4470,22322,2024-09-20 14:00:00,2024-09-20 15:03:00,63,ViewLectures
1809376,4470,22322,2024-10-25 01:00:00,2024-10-25 02:45:00,105,ViewGrades
1809377,4470,22322,2024-11-27 21:00:00,2024-11-27 22:43:00,103,SubmitAssignment
1809378,4470,22322,2024-11-28 17:00:00,2024-11-28 19:43:00,163,Discussion
1809379,4470,22322,2024-10-19 16:00:00,2024-10-19 16:27:00,27,ViewGrades
1809380,4470,22322,2024-10-15 12:00:00,2024-10-15 14:23:00,143,ViewLectures
1809381,4470,22322,2024-09-09 13:00:00,2024-09-09 15:21:00,141,ViewLectures
1809382,4470,22322,2024-10-27 16:00:00,2024-10-27 16:30:00,30,Other
1809383,4470,22322,2024-11-14 05:00:00,2024-11-14 06:53:00,113,Discussion
1809384,4470,22322,2024-10-10 16:00:00,2024-10-10 17:09:00,69,Other
1809385,4470,22322,2024-12-01 20:00:00,2024-12-01 20:34:00,34,ViewLectures
1809386,4470,22322,2024-10-24 15:00:00,2024-10-24 17:56:00,176,ViewLectures
1809387,4470,22322,2024-10-06 06:00:00,2024-10-06 07:56:00,116,ViewGrades
1809388,4470,22322,2024-09-11 06:00:00,2024-09-11 08:12:00,132,ViewLectures
1809389,4470,22322,2024-09-21 02:00:00,2024-09-21 03:40:00,100,ViewLectures
1809390,4470,22322,2024-11-06 09:00:00,2024-11-06 11:02:00,122,Other
1809391,4470,22322,2024-12-05 04:00:00,2024-12-05 04:59:00,59,SubmitAssignment
1809392,4470,22322,2024-11-20 06:00:00,2024-11-20 07:42:00,102,ViewGrades
1809393,4470,22322,2024-09-03 16:00:00,2024-09-03 16:46:00,46,SubmitAssignment
1809394,4470,22322,2024-10-02 22:00:00,2024-10-02 23:00:00,60,ViewGrades
1809395,4470,22322,2024-10-11 17:00:00,2024-10-11 19:38:00,158,SubmitAssignment
1809396,4470,22322,2024-11-20 05:00:00,2024-11-20 07:58:00,178,SubmitAssignment
1809397,4470,22322,2024-12-01 20:00:00,2024-12-01 22:39:00,159,SubmitAssignment
1809398,4470,22322,2024-11-16 22:00:00,2024-11-17 00:13:00,133,Other
1809399,4470,22322,2024-11-20 15:00:00,2024-11-20 16:17:00,77,SubmitAssignment
1809400,4470,22322,2024-11-30 01:00:00,2024-11-30 01:50:00,50,ViewGrades
1809401,4470,22322,2024-09-28 10:00:00,2024-09-28 11:01:00,61,Discussion
1809402,4470,22322,2024-11-18 13:00:00,2024-11-18 15:47:00,167,Other
1809403,4470,22322,2024-09-10 15:00:00,2024-09-10 15:19:00,19,SubmitAssignment
1809404,4470,22322,2024-12-02 14:00:00,2024-12-02 14:46:00,46,SubmitAssignment
1809405,4470,22322,2024-09-05 03:00:00,2024-09-05 04:20:00,80,ViewLectures
1809406,4470,22322,2024-11-17 22:00:00,2024-11-17 22:21:00,21,ViewGrades
1809407,4470,22322,2024-12-09 20:00:00,2024-12-09 21:21:00,81,Discussion
1809408,4470,22322,2024-09-26 13:00:00,2024-09-26 15:38:00,158,SubmitAssignment
1809409,4470,22322,2024-11-27 05:00:00,2024-11-27 06:19:00,79,ViewLectures
1809410,4470,22322,2024-09-29 03:00:00,2024-09-29 05:49:00,169,ViewGrades
1809411,4470,22322,2024-09-19 19:00:00,2024-09-19 21:05:00,125,ViewLectures
1809412,4470,22322,2024-09-17 00:00:00,2024-09-17 00:16:00,16,ViewLectures
1809413,4470,22322,2024-10-05 18:00:00,2024-10-05 19:54:00,114,Other
1809414,4470,22322,2024-09-12 03:00:00,2024-09-12 03:51:00,51,ViewGrades
1809415,4470,22322,2024-09-22 19:00:00,2024-09-22 20:26:00,86,Discussion
1809416,4470,22322,2024-11-15 22:00:00,2024-11-15 23:20:00,80,Discussion
1809417,4470,22322,2024-10-02 08:00:00,2024-10-02 09:03:00,63,Discussion
1809418,4470,22322,2024-09-19 17:00:00,2024-09-19 17:32:00,32,ViewLectures
1809419,4470,22322,2024-09-21 21:00:00,2024-09-21 22:41:00,101,Other
1809420,4470,22322,2024-10-26 02:00:00,2024-10-26 04:08:00,128,Discussion
1809421,4470,22322,2024-11-13 04:00:00,2024-11-13 04:37:00,37,ViewGrades
1809422,4470,22322,2024-10-07 13:00:00,2024-10-07 13:27:00,27,ViewGrades
1809423,4470,22322,2024-10-04 16:00:00,2024-10-04 16:19:00,19,ViewGrades
1809424,4470,22322,2024-11-11 14:00:00,2024-11-11 14:20:00,20,SubmitAssignment
1809425,4470,22322,2024-11-07 05:00:00,2024-11-07 07:19:00,139,ViewLectures
1809426,4470,22322,2024-09-05 05:00:00,2024-09-05 06:36:00,96,ViewGrades
1809427,4470,22322,2024-10-22 07:00:00,2024-10-22 08:30:00,90,ViewLectures
1809428,4470,22322,2024-09-22 01:00:00,2024-09-22 02:26:00,86,SubmitAssignment
1809429,4470,22322,2024-09-01 22:00:00,2024-09-02 00:33:00,153,SubmitAssignment
1809430,4470,22322,2024-10-07 18:00:00,2024-10-07 19:59:00,119,ViewLectures
1809431,4470,22323,2024-10-07 03:00:00,2024-10-07 04:16:00,76,Discussion
1809432,4470,22323,2024-09-17 02:00:00,2024-09-17 02:45:00,45,SubmitAssignment
1809433,4470,22323,2024-09-22 22:00:00,2024-09-22 23:26:00,86,ViewGrades
1809434,4470,22323,2024-10-11 08:00:00,2024-10-11 09:06:00,66,Other
1809435,4470,22323,2024-10-19 06:00:00,2024-10-19 06:26:00,26,ViewLectures
1809436,4470,22323,2024-12-01 03:00:00,2024-12-01 05:30:00,150,SubmitAssignment
1809437,4470,22323,2024-09-04 22:00:00,2024-09-05 00:50:00,170,SubmitAssignment
1809438,4470,22323,2024-12-14 04:00:00,2024-12-14 06:15:00,135,Other
1809439,4470,22323,2024-11-23 16:00:00,2024-11-23 17:31:00,91,ViewLectures
1809440,4470,22323,2024-09-09 16:00:00,2024-09-09 17:42:00,102,ViewLectures
1809441,4470,22323,2024-10-26 13:00:00,2024-10-26 13:46:00,46,ViewLectures
1809442,4470,22323,2024-10-24 08:00:00,2024-10-24 09:16:00,76,SubmitAssignment
1809443,4470,22323,2024-11-23 17:00:00,2024-11-23 17:47:00,47,ViewLectures
1809444,4470,22323,2024-09-07 13:00:00,2024-09-07 14:40:00,100,Discussion
1809445,4470,22323,2024-11-01 04:00:00,2024-11-01 05:16:00,76,Other
1809446,4470,22323,2024-11-02 04:00:00,2024-11-02 05:34:00,94,SubmitAssignment
1809447,4470,22323,2024-12-10 04:00:00,2024-12-10 04:31:00,31,Discussion
1809448,4470,22323,2024-09-08 18:00:00,2024-09-08 19:39:00,99,SubmitAssignment
1809449,4470,22323,2024-09-01 03:00:00,2024-09-01 05:35:00,155,Discussion
1809450,4470,22323,2024-12-09 08:00:00,2024-12-09 10:05:00,125,Other
1809451,4470,22323,2024-12-04 22:00:00,2024-12-04 22:56:00,56,ViewLectures
1809452,4470,22323,2024-10-09 22:00:00,2024-10-09 23:40:00,100,ViewLectures
1809453,4470,22323,2024-11-15 08:00:00,2024-11-15 09:41:00,101,SubmitAssignment
1809454,4470,22323,2024-11-27 15:00:00,2024-11-27 16:12:00,72,ViewGrades
1809455,4470,22323,2024-10-28 23:00:00,2024-10-29 01:10:00,130,ViewLectures
1809456,4470,22323,2024-10-23 05:00:00,2024-10-23 07:25:00,145,ViewLectures
1809457,4470,22323,2024-12-01 11:00:00,2024-12-01 13:34:00,154,Discussion
1809458,4470,22323,2024-09-27 01:00:00,2024-09-27 03:10:00,130,Discussion
1809459,4470,22323,2024-11-27 17:00:00,2024-11-27 17:51:00,51,Discussion
1809460,4470,22323,2024-09-29 11:00:00,2024-09-29 13:30:00,150,SubmitAssignment
1809461,4470,22323,2024-09-25 18:00:00,2024-09-25 19:43:00,103,ViewLectures
1809462,4470,22323,2024-09-18 10:00:00,2024-09-18 11:37:00,97,Other
1809463,4470,22323,2024-10-13 05:00:00,2024-10-13 07:30:00,150,SubmitAssignment
1809464,4470,22323,2024-10-21 00:00:00,2024-10-21 01:56:00,116,Other
1809465,4470,22323,2024-10-18 17:00:00,2024-10-18 18:04:00,64,Other
1809466,4470,22323,2024-10-17 02:00:00,2024-10-17 03:26:00,86,Discussion
1809467,4470,22323,2024-12-10 07:00:00,2024-12-10 09:08:00,128,Discussion
1809468,4470,22323,2024-09-23 19:00:00,2024-09-23 21:45:00,165,Discussion
1809469,4470,22323,2024-09-10 23:00:00,2024-09-11 00:10:00,70,Discussion
1809470,4470,22323,2024-10-19 23:00:00,2024-10-20 00:24:00,84,Discussion
1809471,4470,22323,2024-09-25 05:00:00,2024-09-25 05:43:00,43,Other
1809472,4470,22323,2024-10-19 02:00:00,2024-10-19 03:27:00,87,ViewGrades
1809473,4470,22323,2024-10-02 13:00:00,2024-10-02 13:41:00,41,Other
1809474,4470,22323,2024-09-17 18:00:00,2024-09-17 19:42:00,102,ViewLectures
1809475,4470,22323,2024-09-23 13:00:00,2024-09-23 14:57:00,117,SubmitAssignment
1809476,4470,22323,2024-12-13 00:00:00,2024-12-13 02:03:00,123,Discussion
1809477,4470,22323,2024-09-11 13:00:00,2024-09-11 14:02:00,62,SubmitAssignment
1809478,4470,22323,2024-09-30 00:00:00,2024-09-30 01:19:00,79,ViewLectures
1809479,4470,22323,2024-10-16 17:00:00,2024-10-16 18:47:00,107,Other
1809480,4470,22323,2024-11-25 07:00:00,2024-11-25 07:32:00,32,ViewGrades
1809481,4470,22323,2024-10-07 17:00:00,2024-10-07 18:52:00,112,Other
1809482,4470,22323,2024-10-31 18:00:00,2024-10-31 20:39:00,159,Other
1809483,4470,22323,2024-10-19 21:00:00,2024-10-19 21:51:00,51,ViewLectures
1809484,4470,22323,2024-09-08 02:00:00,2024-09-08 04:13:00,133,Other
1809485,4470,22323,2024-10-02 13:00:00,2024-10-02 14:18:00,78,Discussion
1809486,4470,22323,2024-09-06 10:00:00,2024-09-06 12:23:00,143,Discussion
1809487,4470,22323,2024-11-24 05:00:00,2024-11-24 05:32:00,32,Discussion
1809488,4470,22323,2024-09-18 21:00:00,2024-09-18 21:21:00,21,ViewLectures
1809489,4470,22323,2024-12-03 11:00:00,2024-12-03 12:20:00,80,Other
1809490,4470,22323,2024-12-01 08:00:00,2024-12-01 09:41:00,101,SubmitAssignment
1809491,4470,22323,2024-10-10 23:00:00,2024-10-11 00:09:00,69,Discussion
1809492,4470,22323,2024-10-25 21:00:00,2024-10-25 22:35:00,95,Other
1809493,4470,22323,2024-10-23 08:00:00,2024-10-23 09:58:00,118,Other
1809494,4470,22323,2024-12-03 02:00:00,2024-12-03 03:21:00,81,Discussion
1809495,4470,22323,2024-11-21 13:00:00,2024-11-21 13:23:00,23,SubmitAssignment
1809496,4470,22323,2024-11-22 21:00:00,2024-11-22 21:48:00,48,SubmitAssignment
1809497,4470,22323,2024-12-04 18:00:00,2024-12-04 19:22:00,82,SubmitAssignment
1809498,4470,22323,2024-10-03 16:00:00,2024-10-03 18:51:00,171,Discussion
1809499,4470,22323,2024-12-06 15:00:00,2024-12-06 17:35:00,155,Discussion
1809500,4470,22323,2024-10-09 11:00:00,2024-10-09 12:42:00,102,SubmitAssignment
1809501,4470,22323,2024-12-02 06:00:00,2024-12-02 07:44:00,104,SubmitAssignment
1809502,4470,22323,2024-10-20 07:00:00,2024-10-20 07:40:00,40,SubmitAssignment
1809503,4470,22323,2024-10-24 17:00:00,2024-10-24 18:31:00,91,ViewLectures
1809504,4470,22323,2024-12-14 11:00:00,2024-12-14 11:30:00,30,ViewGrades
1809505,4470,22323,2024-10-31 20:00:00,2024-10-31 21:36:00,96,ViewGrades
1809506,4470,22323,2024-10-29 17:00:00,2024-10-29 17:36:00,36,Other
1809507,4470,22323,2024-10-17 22:00:00,2024-10-17 23:57:00,117,ViewGrades
1809508,4470,22323,2024-11-16 18:00:00,2024-11-16 18:47:00,47,Discussion
1809509,4470,22323,2024-09-21 04:00:00,2024-09-21 06:24:00,144,ViewGrades
1809510,4470,22323,2024-11-28 14:00:00,2024-11-28 15:38:00,98,ViewGrades
1809511,4470,22323,2024-10-01 21:00:00,2024-10-01 21:56:00,56,ViewGrades
1809512,4470,22323,2024-09-16 08:00:00,2024-09-16 09:00:00,60,SubmitAssignment
1809513,4470,22323,2024-12-06 22:00:00,2024-12-07 00:24:00,144,ViewGrades
1809514,4470,22323,2024-10-08 06:00:00,2024-10-08 06:15:00,15,ViewGrades
1809515,4470,22323,2024-10-06 00:00:00,2024-10-06 00:44:00,44,ViewLectures
1809516,4470,22323,2024-09-05 21:00:00,2024-09-05 21:22:00,22,ViewLectures
1809517,4470,22323,2024-11-26 08:00:00,2024-11-26 10:01:00,121,Discussion
1809518,4470,22323,2024-10-20 02:00:00,2024-10-20 02:35:00,35,ViewGrades
1809519,4470,22323,2024-11-18 18:00:00,2024-11-18 18:16:00,16,ViewLectures
1809520,4470,22323,2024-11-08 20:00:00,2024-11-08 22:40:00,160,ViewLectures
1809521,4470,22323,2024-10-05 02:00:00,2024-10-05 03:09:00,69,Discussion
1809522,4470,22323,2024-11-16 12:00:00,2024-11-16 13:20:00,80,SubmitAssignment
1809523,4470,22323,2024-11-03 11:00:00,2024-11-03 13:51:00,171,ViewGrades
1809524,4470,22323,2024-10-08 04:00:00,2024-10-08 05:40:00,100,SubmitAssignment
1826209,4510,22519,2024-09-01 23:00:00,2024-09-02 01:53:00,173,Discussion
1826210,4510,22519,2024-09-30 10:00:00,2024-09-30 11:54:00,114,Discussion
1826211,4510,22519,2024-09-24 22:00:00,2024-09-24 23:48:00,108,Discussion
1826212,4510,22519,2024-12-10 11:00:00,2024-12-10 11:17:00,17,Discussion
1826213,4510,22519,2024-11-10 10:00:00,2024-11-10 10:59:00,59,Other
1826214,4510,22519,2024-09-16 23:00:00,2024-09-17 01:04:00,124,SubmitAssignment
1826215,4510,22519,2024-09-19 13:00:00,2024-09-19 15:06:00,126,SubmitAssignment
1826216,4510,22519,2024-10-14 04:00:00,2024-10-14 05:39:00,99,ViewLectures
1826217,4510,22519,2024-11-30 00:00:00,2024-11-30 00:51:00,51,SubmitAssignment
1826218,4510,22519,2024-10-21 10:00:00,2024-10-21 10:31:00,31,Discussion
1826219,4510,22519,2024-12-05 20:00:00,2024-12-05 20:23:00,23,SubmitAssignment
1826220,4510,22519,2024-10-14 10:00:00,2024-10-14 12:41:00,161,Discussion
1826221,4510,22519,2024-11-06 12:00:00,2024-11-06 12:46:00,46,Other
1826222,4510,22519,2024-09-29 06:00:00,2024-09-29 07:06:00,66,SubmitAssignment
1826223,4510,22519,2024-12-02 02:00:00,2024-12-02 04:07:00,127,ViewLectures
1826224,4510,22519,2024-10-15 03:00:00,2024-10-15 04:53:00,113,Other
1826225,4510,22519,2024-10-14 07:00:00,2024-10-14 09:59:00,179,Discussion
1826226,4510,22519,2024-11-09 06:00:00,2024-11-09 07:49:00,109,SubmitAssignment
1826227,4510,22519,2024-10-29 12:00:00,2024-10-29 13:39:00,99,ViewLectures
1826228,4510,22519,2024-11-05 23:00:00,2024-11-06 00:13:00,73,Other
1826229,4510,22519,2024-09-25 00:00:00,2024-09-25 00:31:00,31,Other
1826230,4510,22519,2024-11-05 12:00:00,2024-11-05 14:15:00,135,ViewGrades
1826231,4510,22519,2024-11-03 21:00:00,2024-11-03 22:19:00,79,Discussion
1826232,4510,22519,2024-09-30 19:00:00,2024-09-30 21:25:00,145,SubmitAssignment
1826233,4510,22519,2024-12-09 05:00:00,2024-12-09 07:23:00,143,ViewGrades
1826234,4510,22519,2024-10-30 19:00:00,2024-10-30 19:31:00,31,ViewLectures
1826235,4510,22519,2024-10-22 23:00:00,2024-10-23 00:33:00,93,ViewGrades
1826236,4510,22519,2024-12-07 19:00:00,2024-12-07 20:38:00,98,SubmitAssignment
1826237,4510,22519,2024-09-07 02:00:00,2024-09-07 04:20:00,140,Discussion
1826238,4510,22519,2024-10-04 00:00:00,2024-10-04 01:14:00,74,Discussion
1826239,4510,22519,2024-10-23 15:00:00,2024-10-23 17:39:00,159,Other
1826240,4510,22519,2024-10-18 23:00:00,2024-10-19 01:23:00,143,ViewGrades
1826241,4510,22519,2024-10-07 06:00:00,2024-10-07 07:23:00,83,Other
1826242,4510,22519,2024-11-03 07:00:00,2024-11-03 08:57:00,117,ViewGrades
1826243,4510,22519,2024-09-07 18:00:00,2024-09-07 19:33:00,93,ViewLectures
1826244,4510,22519,2024-09-23 19:00:00,2024-09-23 21:03:00,123,Discussion
1826245,4510,22519,2024-10-30 20:00:00,2024-10-30 22:31:00,151,SubmitAssignment
1826246,4510,22519,2024-10-12 09:00:00,2024-10-12 11:59:00,179,Discussion
1826247,4510,22519,2024-11-14 16:00:00,2024-11-14 18:01:00,121,ViewGrades
1826248,4510,22519,2024-12-04 18:00:00,2024-12-04 19:43:00,103,ViewLectures
1826249,4510,22519,2024-10-13 08:00:00,2024-10-13 09:14:00,74,Other
1826250,4510,22519,2024-10-17 08:00:00,2024-10-17 08:36:00,36,ViewGrades
1826251,4510,22519,2024-11-14 18:00:00,2024-11-14 20:44:00,164,ViewGrades
1826252,4510,22519,2024-12-07 16:00:00,2024-12-07 16:23:00,23,ViewLectures
1826253,4510,22519,2024-10-04 01:00:00,2024-10-04 03:13:00,133,Other
1826254,4510,22519,2024-12-06 10:00:00,2024-12-06 11:22:00,82,ViewLectures
1826255,4510,22519,2024-10-02 12:00:00,2024-10-02 13:53:00,113,ViewGrades
1826256,4510,22519,2024-11-02 18:00:00,2024-11-02 20:00:00,120,SubmitAssignment
1826257,4510,22519,2024-12-01 03:00:00,2024-12-01 03:55:00,55,SubmitAssignment
1826258,4510,22519,2024-09-04 12:00:00,2024-09-04 14:44:00,164,ViewGrades
1826259,4510,22519,2024-10-31 17:00:00,2024-10-31 17:22:00,22,ViewGrades
1826260,4510,22519,2024-10-02 07:00:00,2024-10-02 09:14:00,134,ViewLectures
1826261,4510,22519,2024-10-11 06:00:00,2024-10-11 07:33:00,93,ViewGrades
1826262,4510,22519,2024-09-10 16:00:00,2024-09-10 18:52:00,172,ViewLectures
1826263,4510,22519,2024-10-11 05:00:00,2024-10-11 07:39:00,159,Discussion
1826264,4510,22519,2024-09-14 06:00:00,2024-09-14 08:17:00,137,Other
1826265,4510,22519,2024-10-08 15:00:00,2024-10-08 17:20:00,140,ViewGrades
1826266,4510,22519,2024-09-27 22:00:00,2024-09-27 23:28:00,88,Discussion
1826267,4510,22519,2024-10-08 08:00:00,2024-10-08 09:22:00,82,Discussion
1826268,4510,22519,2024-11-02 10:00:00,2024-11-02 12:42:00,162,Other
1826269,4510,22519,2024-09-04 02:00:00,2024-09-04 03:57:00,117,ViewLectures
1826270,4510,22519,2024-09-13 12:00:00,2024-09-13 14:17:00,137,ViewLectures
1826271,4510,22519,2024-10-11 07:00:00,2024-10-11 08:16:00,76,ViewLectures
1826272,4510,22519,2024-11-07 17:00:00,2024-11-07 17:23:00,23,ViewLectures
1826273,4510,22519,2024-09-21 23:00:00,2024-09-22 01:58:00,178,ViewGrades
1826274,4510,22519,2024-09-18 23:00:00,2024-09-19 00:14:00,74,ViewGrades
1826275,4510,22519,2024-09-04 14:00:00,2024-09-04 15:06:00,66,ViewLectures
1826276,4510,22519,2024-11-28 22:00:00,2024-11-28 22:54:00,54,ViewGrades
1826277,4510,22519,2024-10-12 23:00:00,2024-10-13 00:46:00,106,Discussion
1826278,4510,22519,2024-10-07 01:00:00,2024-10-07 01:35:00,35,ViewLectures
1826279,4510,22519,2024-11-21 17:00:00,2024-11-21 18:56:00,116,ViewGrades
1826280,4510,22519,2024-09-27 22:00:00,2024-09-27 23:49:00,109,SubmitAssignment
1826281,4510,22519,2024-11-04 21:00:00,2024-11-04 23:06:00,126,ViewGrades
1826282,4510,22519,2024-10-11 13:00:00,2024-10-11 15:07:00,127,ViewLectures
1826283,4510,22519,2024-09-30 21:00:00,2024-09-30 21:21:00,21,ViewGrades
1826284,4510,22519,2024-10-17 06:00:00,2024-10-17 08:23:00,143,Other
1826285,4510,22519,2024-12-07 11:00:00,2024-12-07 13:38:00,158,Discussion
1826286,4510,22519,2024-09-23 18:00:00,2024-09-23 20:17:00,137,ViewGrades
1826287,4510,22519,2024-09-30 08:00:00,2024-09-30 10:44:00,164,ViewGrades
1826288,4510,22519,2024-09-28 07:00:00,2024-09-28 07:34:00,34,SubmitAssignment
1826289,4510,22520,2024-10-30 23:00:00,2024-10-31 01:24:00,144,SubmitAssignment
1826290,4510,22520,2024-11-23 05:00:00,2024-11-23 06:06:00,66,Other
1826291,4510,22520,2024-11-15 01:00:00,2024-11-15 02:25:00,85,ViewLectures
1826292,4510,22520,2024-09-09 22:00:00,2024-09-09 23:07:00,67,SubmitAssignment
1826293,4510,22520,2024-12-09 21:00:00,2024-12-09 22:15:00,75,ViewGrades
1826294,4510,22520,2024-12-03 05:00:00,2024-12-03 06:05:00,65,ViewLectures
1826295,4510,22520,2024-11-25 07:00:00,2024-11-25 08:45:00,105,SubmitAssignment
1826296,4510,22520,2024-10-28 04:00:00,2024-10-28 05:19:00,79,Discussion
1826297,4510,22520,2024-09-14 05:00:00,2024-09-14 06:15:00,75,ViewLectures
1826298,4510,22520,2024-11-23 02:00:00,2024-11-23 02:36:00,36,Discussion
1826299,4510,22520,2024-09-08 04:00:00,2024-09-08 05:42:00,102,ViewLectures
1826300,4510,22520,2024-10-24 23:00:00,2024-10-24 23:20:00,20,ViewLectures
1826301,4510,22520,2024-10-14 05:00:00,2024-10-14 05:39:00,39,SubmitAssignment
1826302,4510,22520,2024-12-14 08:00:00,2024-12-14 10:39:00,159,ViewLectures
1826303,4510,22520,2024-09-17 06:00:00,2024-09-17 08:37:00,157,ViewGrades
1826304,4510,22520,2024-12-09 16:00:00,2024-12-09 18:56:00,176,ViewGrades
1826305,4510,22520,2024-12-03 00:00:00,2024-12-03 01:35:00,95,SubmitAssignment
1826306,4510,22520,2024-11-20 07:00:00,2024-11-20 07:17:00,17,Discussion
1826307,4510,22520,2024-11-25 11:00:00,2024-11-25 12:34:00,94,Other
1826308,4510,22520,2024-11-28 02:00:00,2024-11-28 04:14:00,134,SubmitAssignment
1826309,4510,22520,2024-09-13 11:00:00,2024-09-13 13:37:00,157,SubmitAssignment
1826310,4510,22520,2024-09-20 04:00:00,2024-09-20 06:55:00,175,ViewGrades
1826311,4510,22520,2024-10-05 10:00:00,2024-10-05 10:45:00,45,Discussion
1826312,4510,22520,2024-09-13 21:00:00,2024-09-13 21:39:00,39,Other
1826313,4510,22520,2024-11-30 14:00:00,2024-11-30 15:01:00,61,ViewLectures
1826314,4510,22520,2024-10-28 05:00:00,2024-10-28 06:17:00,77,SubmitAssignment
1826315,4510,22520,2024-09-01 15:00:00,2024-09-01 16:02:00,62,Discussion
1826316,4510,22520,2024-11-18 08:00:00,2024-11-18 08:59:00,59,ViewLectures
1826317,4510,22520,2024-10-12 04:00:00,2024-10-12 05:36:00,96,ViewGrades
1826318,4510,22520,2024-09-06 02:00:00,2024-09-06 03:47:00,107,ViewGrades
1826319,4510,22520,2024-10-25 21:00:00,2024-10-25 23:45:00,165,Other
1826320,4510,22520,2024-12-12 14:00:00,2024-12-12 14:49:00,49,Discussion
1826321,4510,22520,2024-10-29 03:00:00,2024-10-29 05:36:00,156,SubmitAssignment
1826322,4510,22520,2024-11-03 18:00:00,2024-11-03 20:47:00,167,Other
1826323,4510,22520,2024-09-29 03:00:00,2024-09-29 04:25:00,85,ViewGrades
1826324,4510,22520,2024-12-07 18:00:00,2024-12-07 19:41:00,101,ViewLectures
1826325,4510,22520,2024-10-14 13:00:00,2024-10-14 13:57:00,57,SubmitAssignment
1826326,4510,22520,2024-10-13 05:00:00,2024-10-13 07:53:00,173,SubmitAssignment
1826327,4510,22520,2024-09-12 10:00:00,2024-09-12 12:13:00,133,Other
1826328,4510,22520,2024-11-05 13:00:00,2024-11-05 14:08:00,68,SubmitAssignment
1826329,4510,22520,2024-11-02 20:00:00,2024-11-02 20:43:00,43,ViewLectures
1826330,4510,22520,2024-12-09 15:00:00,2024-12-09 17:25:00,145,ViewLectures
1826331,4510,22520,2024-09-19 12:00:00,2024-09-19 14:46:00,166,Other
1826332,4510,22520,2024-11-17 03:00:00,2024-11-17 05:43:00,163,SubmitAssignment
1826333,4510,22520,2024-11-14 20:00:00,2024-11-14 21:47:00,107,ViewLectures
1826334,4510,22520,2024-09-28 17:00:00,2024-09-28 18:08:00,68,ViewGrades
1826335,4510,22520,2024-09-27 14:00:00,2024-09-27 14:29:00,29,Other
1826336,4510,22520,2024-11-13 02:00:00,2024-11-13 04:30:00,150,ViewGrades
1826337,4510,22520,2024-12-09 10:00:00,2024-12-09 10:59:00,59,Other
1826338,4510,22520,2024-09-02 10:00:00,2024-09-02 11:53:00,113,SubmitAssignment
1826339,4510,22520,2024-11-28 08:00:00,2024-11-28 09:16:00,76,SubmitAssignment
1826340,4510,22520,2024-11-11 16:00:00,2024-11-11 17:28:00,88,Other
1826341,4510,22520,2024-11-06 22:00:00,2024-11-06 22:36:00,36,Discussion
1826342,4510,22520,2024-09-03 16:00:00,2024-09-03 17:10:00,70,ViewLectures
1826343,4510,22520,2024-11-19 00:00:00,2024-11-19 01:56:00,116,Other
1826344,4510,22520,2024-09-19 05:00:00,2024-09-19 07:11:00,131,Other
1826345,4510,22520,2024-12-07 15:00:00,2024-12-07 16:11:00,71,Other
1826346,4510,22520,2024-11-03 06:00:00,2024-11-03 08:27:00,147,Discussion
1826347,4510,22520,2024-11-17 11:00:00,2024-11-17 13:10:00,130,Discussion
1826348,4510,22520,2024-09-17 18:00:00,2024-09-17 18:27:00,27,ViewGrades
1826349,4510,22520,2024-11-09 11:00:00,2024-11-09 12:48:00,108,SubmitAssignment
