GradeEventID,EnrollmentID,AssignmentType,AssignmentName,PointsEarned,PointsPossible,SubmissionDate,IsOnTime,GradePercentage
179484,22898,Quiz,themselves,82.0,100,2025-11-06 16:41:14.638474,True,82.0
179485,22898,Quiz,I,85.92,100,2025-11-06 16:41:14.638474,True,85.92
179486,22898,Homework,economic,83.47,100,2025-11-06 16:41:14.638474,True,83.47
179487,22898,FinalExam,color,86.37,100,2025-11-06 16:41:14.638474,True,86.37
179488,22898,Project,million,86.47,100,2025-11-06 16:41:14.638474,True,86.47
179489,22898,Project,become,83.38,100,2025-11-06 16:41:14.638474,True,83.38
179490,22898,Midterm,color,80.34,100,2025-11-06 16:41:14.638474,True,80.34
179491,22898,Quiz,center,87.27,100,2025-11-06 16:41:14.638474,True,87.27
179492,22899,Quiz,study,85.98,100,2025-11-06 16:41:14.639448,False,85.98
179493,22899,Midterm,baby,78.26,100,2025-11-06 16:41:14.639448,True,78.26
179494,22899,Project,performance,85.02,100,2025-11-06 16:41:14.639448,True,85.02
179495,22899,Midterm,machine,70.3,100,2025-11-06 16:41:14.639448,True,70.3
179496,22899,FinalExam,draw,91.44,100,2025-11-06 16:41:14.639448,True,91.44
179497,22899,FinalExam,central,89.79,100,2025-11-06 16:41:14.639448,True,89.79
179498,22899,FinalExam,run,94.47,100,2025-11-06 16:41:14.639448,False,94.47
179499,22899,Midterm,child,84.07,100,2025-11-06 16:41:14.639448,True,84.07
179500,22900,Project,even,87.95,100,2025-11-06 16:41:14.639448,True,87.95
179501,22900,Quiz,upon,95.58,100,2025-11-06 16:41:14.639448,True,95.58
179502,22900,Project,choose,71.78,100,2025-11-06 16:41:14.639448,False,71.78
179503,22900,Project,management,85.59,100,2025-11-06 16:41:14.639448,True,85.59
179504,22900,Project,world,83.26,100,2025-11-06 16:41:14.640502,False,83.26
179505,22900,Project,clear,78.97,100,2025-11-06 16:41:14.640502,True,78.97
179506,22900,FinalExam,book,80.98,100,2025-11-06 16:41:14.640502,True,80.98
179507,22900,Homework,drop,75.57,100,2025-11-06 16:41:14.640502,True,75.57
179508,22901,Midterm,talk,72.55,100,2025-11-06 16:41:14.640502,False,72.55
179509,22901,Homework,face,89.77,100,2025-11-06 16:41:14.640502,False,89.77
179510,22901,FinalExam,night,71.24,100,2025-11-06 16:41:14.640502,True,71.24
179511,22901,FinalExam,television,74.87,100,2025-11-06 16:41:14.640502,True,74.87
179512,22901,Midterm,whom,87.63,100,2025-11-06 16:41:14.640502,True,87.63
179513,22901,Project,plant,76.46,100,2025-11-06 16:41:14.640502,True,76.46
179514,22901,FinalExam,simple,95.84,100,2025-11-06 16:41:14.640502,True,95.84
179515,22901,Quiz,admit,82.48,100,2025-11-06 16:41:14.640502,True,82.48
179516,22901,Project,drop,68.39,100,2025-11-06 16:41:14.640502,True,68.39
179517,22902,Midterm,child,94.77,100,2025-11-06 16:41:14.641476,True,94.77
179518,22902,FinalExam,debate,90.36,100,2025-11-06 16:41:14.641476,True,90.36
179519,22902,FinalExam,against,82.45,100,2025-11-06 16:41:14.641476,True,82.45
179520,22902,Project,practice,82.7,100,2025-11-06 16:41:14.641476,True,82.7
179521,22902,Project,campaign,68.65,100,2025-11-06 16:41:14.641476,True,68.65
179522,22902,Project,start,88.74,100,2025-11-06 16:41:14.641476,False,88.74
179523,22902,Homework,course,100.0,100,2025-11-06 16:41:14.641476,True,100.0
179524,22903,Homework,worry,72.9,100,2025-11-06 16:41:14.641476,True,72.9
179525,22903,Project,less,95.07,100,2025-11-06 16:41:14.641476,False,95.07
179526,22903,FinalExam,conference,68.52,100,2025-11-06 16:41:14.641476,True,68.52
179527,22903,FinalExam,heart,80.22,100,2025-11-06 16:41:14.641476,True,80.22
179528,22903,Midterm,all,90.81,100,2025-11-06 16:41:14.641476,True,90.81
179529,22903,FinalExam,although,93.51,100,2025-11-06 16:41:14.641476,True,93.51
179530,22903,Midterm,network,92.74,100,2025-11-06 16:41:14.641476,True,92.74
179531,22903,Midterm,much,96.01,100,2025-11-06 16:41:14.642475,False,96.01
183113,23354,Homework,medical,53.23,100,2025-11-06 16:41:14.927997,True,53.23
183114,23354,Midterm,chair,52.25,100,2025-11-06 16:41:14.927997,True,52.25
183115,23354,Project,else,45.46,100,2025-11-06 16:41:14.927997,True,45.46
183116,23354,Project,tend,75.56,100,2025-11-06 16:41:14.927997,True,75.56
183117,23354,Homework,work,83.05,100,2025-11-06 16:41:14.927997,True,83.05
183118,23355,FinalExam,race,74.92,100,2025-11-06 16:41:14.928995,True,74.92
183119,23355,Homework,case,71.5,100,2025-11-06 16:41:14.928995,True,71.5
183120,23355,Midterm,answer,58.42,100,2025-11-06 16:41:14.928995,True,58.42
183121,23355,FinalExam,whether,65.16,100,2025-11-06 16:41:14.928995,True,65.16
183122,23355,Project,beyond,89.66,100,2025-11-06 16:41:14.928995,True,89.66
183123,23355,Quiz,red,93.98,100,2025-11-06 16:41:14.928995,True,93.98
183124,23355,Midterm,reason,68.87,100,2025-11-06 16:41:14.928995,True,68.87
183125,23356,Midterm,else,75.25,100,2025-11-06 16:41:14.928995,True,75.25
183126,23356,Project,child,94.33,100,2025-11-06 16:41:14.928995,True,94.33
183127,23356,Project,production,74.31,100,2025-11-06 16:41:14.928995,True,74.31
183128,23356,Homework,ground,69.65,100,2025-11-06 16:41:14.928995,False,69.65
183129,23356,Midterm,performance,73.43,100,2025-11-06 16:41:14.928995,True,73.43
183130,23356,Midterm,themselves,77.58,100,2025-11-06 16:41:14.928995,True,77.58
183131,23356,Homework,should,69.05,100,2025-11-06 16:41:14.928995,True,69.05
183132,23356,Project,glass,67.4,100,2025-11-06 16:41:14.928995,True,67.4
183133,23356,Midterm,surface,82.64,100,2025-11-06 16:41:14.928995,False,82.64
183134,23356,Midterm,significant,78.14,100,2025-11-06 16:41:14.928995,True,78.14
183135,23357,Project,will,90.96,100,2025-11-06 16:41:14.930994,False,90.96
183136,23357,Quiz,step,66.91,100,2025-11-06 16:41:14.932036,True,66.91
183137,23357,Quiz,painting,79.23,100,2025-11-06 16:41:14.932036,False,79.23
183138,23357,FinalExam,off,92.13,100,2025-11-06 16:41:14.932036,True,92.13
183139,23357,Project,while,69.33,100,2025-11-06 16:41:14.932036,True,69.33
183140,23357,FinalExam,letter,55.74,100,2025-11-06 16:41:14.932036,False,55.74
183141,23357,Project,risk,67.11,100,2025-11-06 16:41:14.932036,True,67.11
183142,23357,FinalExam,human,91.6,100,2025-11-06 16:41:14.932036,True,91.6
183143,23357,Quiz,hit,85.77,100,2025-11-06 16:41:14.932036,False,85.77
183144,23357,FinalExam,future,78.26,100,2025-11-06 16:41:14.932036,True,78.26
183145,23357,Project,herself,75.13,100,2025-11-06 16:41:14.932036,True,75.13
183146,23358,Project,floor,78.44,100,2025-11-06 16:41:14.933051,True,78.44
183147,23358,Midterm,among,73.83,100,2025-11-06 16:41:14.933051,True,73.83
183148,23358,FinalExam,sit,69.14,100,2025-11-06 16:41:14.933051,True,69.14
183149,23358,Homework,cover,84.59,100,2025-11-06 16:41:14.934065,True,84.59
183150,23358,FinalExam,street,84.11,100,2025-11-06 16:41:14.934065,True,84.11
183151,23358,Quiz,enter,72.28,100,2025-11-06 16:41:14.934065,True,72.28
183152,23358,Quiz,hotel,75.41,100,2025-11-06 16:41:14.934065,True,75.41
183153,23358,Project,history,62.48,100,2025-11-06 16:41:14.934065,True,62.48
183154,23358,Midterm,friend,70.03,100,2025-11-06 16:41:14.934065,False,70.03
183155,23358,Midterm,too,81.02,100,2025-11-06 16:41:14.934065,True,81.02
183156,23359,Midterm,defense,72.14,100,2025-11-06 16:41:14.935067,True,72.14
183157,23359,FinalExam,certainly,79.8,100,2025-11-06 16:41:14.935067,True,79.8
183158,23359,Midterm,together,67.98,100,2025-11-06 16:41:14.935067,True,67.98
183159,23359,Homework,part,100.0,100,2025-11-06 16:41:14.935067,True,100.0
183160,23359,Midterm,check,63.94,100,2025-11-06 16:41:14.935067,False,63.94
183161,23359,FinalExam,compare,78.25,100,2025-11-06 16:41:14.935067,True,78.25
183162,23359,Midterm,popular,67.91,100,2025-11-06 16:41:14.936067,True,67.91
183163,23359,Homework,seven,77.9,100,2025-11-06 16:41:14.936067,False,77.9
183164,23359,Midterm,somebody,69.31,100,2025-11-06 16:41:14.936067,False,69.31
183165,23359,FinalExam,trial,87.92,100,2025-11-06 16:41:14.936067,False,87.92
183166,23359,Project,science,76.92,100,2025-11-06 16:41:14.936067,True,76.92
183321,23380,Midterm,tonight,68.69,100,2025-11-06 16:41:14.950107,True,68.69
183322,23380,Project,prepare,89.77,100,2025-11-06 16:41:14.950107,True,89.77
183323,23380,Homework,white,94.62,100,2025-11-06 16:41:14.950107,True,94.62
183324,23380,FinalExam,Congress,82.91,100,2025-11-06 16:41:14.950107,True,82.91
183325,23380,Midterm,short,91.74,100,2025-11-06 16:41:14.950107,True,91.74
183326,23380,Homework,personal,98.86,100,2025-11-06 16:41:14.950107,True,98.86
183327,23380,Quiz,admit,88.68,100,2025-11-06 16:41:14.950107,True,88.68
183328,23380,Midterm,act,86.13,100,2025-11-06 16:41:14.950107,True,86.13
183329,23381,Quiz,none,77.82,100,2025-11-06 16:41:14.951113,True,77.82
183330,23381,Midterm,front,81.42,100,2025-11-06 16:41:14.951113,True,81.42
183331,23381,FinalExam,study,73.39,100,2025-11-06 16:41:14.951113,True,73.39
183332,23381,Quiz,forget,83.71,100,2025-11-06 16:41:14.951113,False,83.71
183333,23381,Project,response,80.89,100,2025-11-06 16:41:14.951113,True,80.89
183334,23381,Quiz,from,89.17,100,2025-11-06 16:41:14.951113,True,89.17
183335,23381,Homework,table,82.01,100,2025-11-06 16:41:14.951113,True,82.01
183336,23382,Quiz,tend,88.34,100,2025-11-06 16:41:14.951113,True,88.34
183337,23382,Project,mission,88.38,100,2025-11-06 16:41:14.951113,True,88.38
183338,23382,Project,perhaps,81.93,100,2025-11-06 16:41:14.951113,True,81.93
183339,23382,FinalExam,PM,89.04,100,2025-11-06 16:41:14.951113,True,89.04
183340,23382,Midterm,understand,80.52,100,2025-11-06 16:41:14.951113,True,80.52
183341,23382,FinalExam,minute,81.72,100,2025-11-06 16:41:14.951113,True,81.72
183342,23382,Quiz,their,98.59,100,2025-11-06 16:41:14.951113,True,98.59
183343,23382,Quiz,hold,88.15,100,2025-11-06 16:41:14.952112,True,88.15
183344,23382,FinalExam,network,83.08,100,2025-11-06 16:41:14.952112,True,83.08
183345,23382,FinalExam,foreign,84.12,100,2025-11-06 16:41:14.952112,True,84.12
183346,23382,FinalExam,occur,93.63,100,2025-11-06 16:41:14.952112,False,93.63
183347,23383,FinalExam,report,80.86,100,2025-11-06 16:41:14.952112,True,80.86
183348,23383,Quiz,policy,90.62,100,2025-11-06 16:41:14.952112,True,90.62
183349,23383,Homework,rise,89.91,100,2025-11-06 16:41:14.952112,True,89.91
183350,23383,Midterm,image,100.0,100,2025-11-06 16:41:14.952112,True,100.0
183351,23383,Project,marriage,67.23,100,2025-11-06 16:41:14.952112,True,67.23
183352,23383,Project,phone,84.92,100,2025-11-06 16:41:14.952112,True,84.92
183353,23383,FinalExam,a,79.44,100,2025-11-06 16:41:14.952112,True,79.44
183354,23383,Quiz,possible,90.66,100,2025-11-06 16:41:14.952112,True,90.66
183355,23383,Homework,southern,82.89,100,2025-11-06 16:41:14.952112,True,82.89
183356,23383,Quiz,second,100.0,100,2025-11-06 16:41:14.952112,True,100.0
183357,23384,Quiz,in,93.02,100,2025-11-06 16:41:14.953117,True,93.02
183358,23384,Project,central,79.66,100,2025-11-06 16:41:14.953117,True,79.66
183359,23384,Midterm,through,78.15,100,2025-11-06 16:41:14.953117,True,78.15
183360,23384,Project,mention,90.4,100,2025-11-06 16:41:14.953117,False,90.4
183361,23384,Quiz,heavy,88.14,100,2025-11-06 16:41:14.953117,False,88.14
183362,23384,FinalExam,question,78.29,100,2025-11-06 16:41:14.953117,True,78.29
183363,23384,Midterm,huge,82.38,100,2025-11-06 16:41:14.953117,True,82.38
189183,24133,Quiz,after,77.37,100,2025-11-06 16:41:15.440545,True,77.37
189184,24133,FinalExam,Mr,62.72,100,2025-11-06 16:41:15.440545,True,62.72
189185,24133,Midterm,person,72.57,100,2025-11-06 16:41:15.440545,True,72.57
189186,24133,Homework,growth,49.69,100,2025-11-06 16:41:15.440545,True,49.69
189187,24133,Midterm,produce,65.9,100,2025-11-06 16:41:15.440545,True,65.9
189188,24133,Midterm,generation,60.38,100,2025-11-06 16:41:15.440545,True,60.38
189189,24133,Homework,argue,86.79,100,2025-11-06 16:41:15.440545,True,86.79
189190,24133,Midterm,third,70.78,100,2025-11-06 16:41:15.440545,True,70.78
189191,24133,Project,each,43.03,100,2025-11-06 16:41:15.440545,True,43.03
189192,24133,FinalExam,blood,65.48,100,2025-11-06 16:41:15.440545,True,65.48
189193,24133,Homework,time,62.94,100,2025-11-06 16:41:15.440545,True,62.94
189194,24134,Midterm,day,50.26,100,2025-11-06 16:41:15.441544,True,50.26
189195,24134,Project,over,29.52,100,2025-11-06 16:41:15.441544,False,29.52
189196,24134,FinalExam,sport,60.66,100,2025-11-06 16:41:15.441544,True,60.66
189197,24134,FinalExam,car,49.14,100,2025-11-06 16:41:15.441544,True,49.14
189198,24134,Project,wall,61.36,100,2025-11-06 16:41:15.441544,True,61.36
189199,24135,FinalExam,skill,55.88,100,2025-11-06 16:41:15.441544,True,55.88
189200,24135,Homework,matter,27.58,100,2025-11-06 16:41:15.441544,True,27.58
189201,24135,Quiz,worry,37.91,100,2025-11-06 16:41:15.441544,True,37.91
189202,24135,Project,idea,75.58,100,2025-11-06 16:41:15.441544,True,75.58
189203,24135,Homework,seven,55.06,100,2025-11-06 16:41:15.441544,True,55.06
189204,24135,Project,letter,38.72,100,2025-11-06 16:41:15.441544,True,38.72
189205,24135,FinalExam,partner,66.41,100,2025-11-06 16:41:15.442544,True,66.41
189206,24135,FinalExam,number,90.01,100,2025-11-06 16:41:15.442544,False,90.01
189207,24135,FinalExam,dark,63.99,100,2025-11-06 16:41:15.442544,True,63.99
189208,24136,Project,stage,55.17,100,2025-11-06 16:41:15.442544,True,55.17
189209,24136,Project,area,48.95,100,2025-11-06 16:41:15.442544,True,48.95
189210,24136,FinalExam,hand,63.48,100,2025-11-06 16:41:15.442544,True,63.48
189211,24136,Project,beautiful,46.08,100,2025-11-06 16:41:15.442544,True,46.08
189212,24136,FinalExam,table,67.16,100,2025-11-06 16:41:15.442544,True,67.16
189213,24136,Quiz,painting,55.55,100,2025-11-06 16:41:15.442544,True,55.55
189214,24136,FinalExam,to,43.72,100,2025-11-06 16:41:15.442544,True,43.72
189215,24137,FinalExam,mention,64.64,100,2025-11-06 16:41:15.443544,True,64.64
189216,24137,Quiz,carry,81.38,100,2025-11-06 16:41:15.443544,True,81.38
189217,24137,Quiz,stage,31.62,100,2025-11-06 16:41:15.443544,True,31.62
189218,24137,Midterm,relationship,69.3,100,2025-11-06 16:41:15.443544,True,69.3
189219,24137,Project,life,45.7,100,2025-11-06 16:41:15.443544,True,45.7
189220,24137,Quiz,about,79.37,100,2025-11-06 16:41:15.443544,True,79.37
189221,24137,Homework,behavior,52.39,100,2025-11-06 16:41:15.443544,True,52.39
189222,24137,Project,together,62.99,100,2025-11-06 16:41:15.443544,True,62.99
189223,24137,Project,bill,78.07,100,2025-11-06 16:41:15.443544,True,78.07
189224,24137,FinalExam,up,64.02,100,2025-11-06 16:41:15.443544,True,64.02
189225,24137,Homework,college,68.49,100,2025-11-06 16:41:15.443544,True,68.49
189226,24138,Project,produce,42.75,100,2025-11-06 16:41:15.443544,True,42.75
189227,24138,Project,necessary,69.15,100,2025-11-06 16:41:15.444543,True,69.15
189228,24138,Project,sister,44.0,100,2025-11-06 16:41:15.444543,True,44.0
189229,24138,FinalExam,bar,39.3,100,2025-11-06 16:41:15.444543,True,39.3
189230,24138,Quiz,dog,66.52,100,2025-11-06 16:41:15.444543,True,66.52
189231,24138,FinalExam,throw,73.1,100,2025-11-06 16:41:15.444543,True,73.1
189232,24138,Homework,even,94.61,100,2025-11-06 16:41:15.444543,False,94.61
189233,24138,Project,front,78.15,100,2025-11-06 16:41:15.444543,False,78.15
189234,24138,FinalExam,outside,70.02,100,2025-11-06 16:41:15.444543,False,70.02
189235,24138,Project,arm,32.34,100,2025-11-06 16:41:15.444543,False,32.34
189236,24138,Project,attention,78.66,100,2025-11-06 16:41:15.444543,True,78.66
189720,24202,Project,culture,59.19,100,2025-11-06 16:41:15.492921,True,59.19
189721,24202,Quiz,nor,47.38,100,2025-11-06 16:41:15.492921,True,47.38
189722,24202,Midterm,serve,16.75,100,2025-11-06 16:41:15.492921,True,16.75
189723,24202,Midterm,at,51.6,100,2025-11-06 16:41:15.492921,True,51.6
189724,24202,Homework,class,70.2,100,2025-11-06 16:41:15.492921,True,70.2
189725,24203,Project,newspaper,17.88,100,2025-11-06 16:41:15.492921,True,17.88
189726,24203,FinalExam,order,66.32,100,2025-11-06 16:41:15.492921,True,66.32
189727,24203,FinalExam,enough,67.55,100,2025-11-06 16:41:15.492921,True,67.55
189728,24203,Project,form,48.38,100,2025-11-06 16:41:15.492921,True,48.38
189729,24203,Project,assume,55.59,100,2025-11-06 16:41:15.492921,True,55.59
189730,24203,FinalExam,outside,68.78,100,2025-11-06 16:41:15.492921,True,68.78
189731,24203,Project,degree,35.4,100,2025-11-06 16:41:15.492921,True,35.4
189732,24203,Homework,current,38.47,100,2025-11-06 16:41:15.492921,True,38.47
189733,24203,Project,major,50.85,100,2025-11-06 16:41:15.492921,True,50.85
189734,24204,Midterm,value,50.33,100,2025-11-06 16:41:15.494004,True,50.33
189735,24204,Midterm,begin,50.65,100,2025-11-06 16:41:15.494004,True,50.65
189736,24204,Project,part,50.38,100,2025-11-06 16:41:15.494004,True,50.38
189737,24204,Project,employee,68.26,100,2025-11-06 16:41:15.494004,True,68.26
189738,24204,FinalExam,well,74.47,100,2025-11-06 16:41:15.494004,True,74.47
189739,24204,Project,fight,82.93,100,2025-11-06 16:41:15.494004,True,82.93
189740,24205,Homework,interesting,63.77,100,2025-11-06 16:41:15.494004,True,63.77
189741,24205,Homework,him,73.56,100,2025-11-06 16:41:15.494004,True,73.56
189742,24205,Homework,practice,38.41,100,2025-11-06 16:41:15.494004,False,38.41
189743,24205,Quiz,probably,28.71,100,2025-11-06 16:41:15.494924,True,28.71
189744,24205,Homework,red,66.93,100,2025-11-06 16:41:15.494924,True,66.93
189745,24205,Homework,that,40.33,100,2025-11-06 16:41:15.494924,True,40.33
189746,24205,FinalExam,hold,74.28,100,2025-11-06 16:41:15.494924,False,74.28
189747,24205,Homework,become,49.37,100,2025-11-06 16:41:15.494924,True,49.37
189748,24205,Midterm,stand,84.62,100,2025-11-06 16:41:15.494924,True,84.62
189749,24206,Homework,near,76.88,100,2025-11-06 16:41:15.495428,True,76.88
189750,24206,Quiz,note,53.4,100,2025-11-06 16:41:15.495428,True,53.4
189751,24206,Quiz,life,42.66,100,2025-11-06 16:41:15.495428,False,42.66
189752,24206,Homework,produce,65.18,100,2025-11-06 16:41:15.495428,True,65.18
189753,24206,FinalExam,high,75.61,100,2025-11-06 16:41:15.495428,True,75.61
189754,24206,Project,body,53.97,100,2025-11-06 16:41:15.495428,True,53.97
189755,24206,Project,share,52.04,100,2025-11-06 16:41:15.495428,True,52.04
189756,24206,Homework,main,53.78,100,2025-11-06 16:41:15.495428,True,53.78
189757,24206,Quiz,the,64.18,100,2025-11-06 16:41:15.495428,True,64.18
189758,24206,Quiz,less,61.77,100,2025-11-06 16:41:15.495428,True,61.77
190041,24241,Midterm,sister,59.83,100,2025-11-06 16:41:15.533707,True,59.83
190042,24241,Project,near,81.06,100,2025-11-06 16:41:15.534720,True,81.06
190043,24241,Project,wind,71.39,100,2025-11-06 16:41:15.534720,True,71.39
190044,24241,Homework,check,73.33,100,2025-11-06 16:41:15.534720,True,73.33
190045,24241,Project,customer,79.7,100,2025-11-06 16:41:15.534720,True,79.7
190046,24241,Midterm,large,83.26,100,2025-11-06 16:41:15.534720,False,83.26
190047,24242,FinalExam,imagine,68.4,100,2025-11-06 16:41:15.535645,True,68.4
190048,24242,Quiz,low,79.43,100,2025-11-06 16:41:15.535645,True,79.43
190049,24242,FinalExam,drug,88.16,100,2025-11-06 16:41:15.535645,False,88.16
190050,24242,Homework,who,80.77,100,2025-11-06 16:41:15.535645,False,80.77
190051,24242,Quiz,think,84.26,100,2025-11-06 16:41:15.535645,True,84.26
190052,24242,Quiz,wide,68.18,100,2025-11-06 16:41:15.535645,True,68.18
190053,24242,Quiz,leave,53.03,100,2025-11-06 16:41:15.535645,True,53.03
190054,24242,FinalExam,herself,83.16,100,2025-11-06 16:41:15.535645,True,83.16
190055,24243,Midterm,then,52.72,100,2025-11-06 16:41:15.536662,True,52.72
190056,24243,FinalExam,how,70.4,100,2025-11-06 16:41:15.537627,True,70.4
190057,24243,Project,defense,78.03,100,2025-11-06 16:41:15.537627,True,78.03
190058,24243,Project,gun,81.7,100,2025-11-06 16:41:15.537627,True,81.7
190059,24243,Quiz,develop,78.35,100,2025-11-06 16:41:15.537627,True,78.35
190060,24243,Homework,case,59.52,100,2025-11-06 16:41:15.537627,True,59.52
190061,24243,Midterm,throw,51.77,100,2025-11-06 16:41:15.537627,False,51.77
190062,24243,FinalExam,to,72.68,100,2025-11-06 16:41:15.537627,True,72.68
190063,24244,Homework,product,77.11,100,2025-11-06 16:41:15.537627,True,77.11
190064,24244,Homework,by,62.3,100,2025-11-06 16:41:15.537627,False,62.3
190065,24244,FinalExam,guy,86.95,100,2025-11-06 16:41:15.537627,False,86.95
190066,24244,Project,force,67.54,100,2025-11-06 16:41:15.537627,True,67.54
190067,24244,FinalExam,sure,60.14,100,2025-11-06 16:41:15.537627,True,60.14
190068,24244,Quiz,bag,86.06,100,2025-11-06 16:41:15.537627,True,86.06
190069,24244,Project,understand,39.64,100,2025-11-06 16:41:15.537627,True,39.64
190070,24244,Quiz,ground,47.18,100,2025-11-06 16:41:15.537627,True,47.18
190071,24244,Midterm,decide,71.8,100,2025-11-06 16:41:15.537627,True,71.8
190072,24244,Project,job,53.78,100,2025-11-06 16:41:15.537627,True,53.78
190073,24244,Project,offer,70.04,100,2025-11-06 16:41:15.537627,True,70.04
190074,24245,Homework,image,76.29,100,2025-11-06 16:41:15.538716,True,76.29
190075,24245,FinalExam,between,93.91,100,2025-11-06 16:41:15.538716,True,93.91
190076,24245,Midterm,news,83.0,100,2025-11-06 16:41:15.538716,True,83.0
190077,24245,FinalExam,chair,66.34,100,2025-11-06 16:41:15.538716,True,66.34
190078,24245,FinalExam,interview,65.06,100,2025-11-06 16:41:15.538716,True,65.06
190079,24245,Quiz,care,79.37,100,2025-11-06 16:41:15.538716,True,79.37
190080,24245,Homework,author,64.22,100,2025-11-06 16:41:15.538716,True,64.22
190689,24326,Project,bill,91.68,100,2025-11-06 16:41:15.601781,True,91.68
190690,24326,Project,between,85.39,100,2025-11-06 16:41:15.601781,True,85.39
190691,24326,FinalExam,seem,85.11,100,2025-11-06 16:41:15.601781,True,85.11
190692,24326,Project,use,90.12,100,2025-11-06 16:41:15.601781,True,90.12
190693,24326,FinalExam,truth,72.34,100,2025-11-06 16:41:15.601781,True,72.34
190694,24326,Project,family,100.0,100,2025-11-06 16:41:15.601781,True,100.0
190695,24326,Midterm,executive,92.56,100,2025-11-06 16:41:15.601781,True,92.56
190696,24327,FinalExam,relationship,76.28,100,2025-11-06 16:41:15.601781,True,76.28
190697,24327,Quiz,drug,91.17,100,2025-11-06 16:41:15.601781,True,91.17
190698,24327,Midterm,second,73.13,100,2025-11-06 16:41:15.601781,True,73.13
190699,24327,Homework,represent,75.42,100,2025-11-06 16:41:15.601781,False,75.42
190700,24327,Project,sit,81.09,100,2025-11-06 16:41:15.601781,True,81.09
190701,24327,Midterm,still,83.23,100,2025-11-06 16:41:15.601781,True,83.23
190702,24327,FinalExam,spring,84.12,100,2025-11-06 16:41:15.601781,True,84.12
190703,24327,Quiz,PM,81.83,100,2025-11-06 16:41:15.602805,False,81.83
190704,24327,Quiz,often,100.0,100,2025-11-06 16:41:15.602805,True,100.0
190705,24328,FinalExam,buy,80.31,100,2025-11-06 16:41:15.602805,True,80.31
190706,24328,Project,north,75.22,100,2025-11-06 16:41:15.602805,False,75.22
190707,24328,Project,woman,89.63,100,2025-11-06 16:41:15.602805,True,89.63
190708,24328,Midterm,street,83.28,100,2025-11-06 16:41:15.602805,True,83.28
190709,24328,Quiz,even,76.93,100,2025-11-06 16:41:15.602805,True,76.93
190710,24328,Homework,above,85.37,100,2025-11-06 16:41:15.602805,True,85.37
190711,24328,Midterm,alone,91.66,100,2025-11-06 16:41:15.602805,True,91.66
190712,24328,Quiz,of,92.36,100,2025-11-06 16:41:15.602805,True,92.36
190713,24328,FinalExam,customer,83.85,100,2025-11-06 16:41:15.602805,True,83.85
190714,24329,Quiz,very,88.81,100,2025-11-06 16:41:15.603743,True,88.81
190715,24329,FinalExam,soon,78.38,100,2025-11-06 16:41:15.603743,True,78.38
190716,24329,Project,police,75.24,100,2025-11-06 16:41:15.603743,False,75.24
190717,24329,FinalExam,dark,83.69,100,2025-11-06 16:41:15.603743,True,83.69
190718,24329,Quiz,particular,70.27,100,2025-11-06 16:41:15.603743,True,70.27
190719,24329,Project,indicate,82.09,100,2025-11-06 16:41:15.603743,False,82.09
190720,24329,Homework,board,95.56,100,2025-11-06 16:41:15.603743,True,95.56
190721,24329,Homework,role,72.13,100,2025-11-06 16:41:15.603743,True,72.13
190722,24329,Homework,return,86.69,100,2025-11-06 16:41:15.603743,True,86.69
190723,24329,Quiz,property,77.06,100,2025-11-06 16:41:15.603743,False,77.06
191090,24378,Midterm,technology,60.77,100,2025-11-06 16:41:15.639954,True,60.77
191091,24378,Midterm,life,55.74,100,2025-11-06 16:41:15.639954,False,55.74
191092,24378,Project,else,84.82,100,2025-11-06 16:41:15.639954,True,84.82
191093,24378,Project,direction,86.35,100,2025-11-06 16:41:15.639954,False,86.35
191094,24378,Project,write,87.21,100,2025-11-06 16:41:15.639954,True,87.21
191095,24378,Quiz,foreign,65.49,100,2025-11-06 16:41:15.639954,True,65.49
191096,24378,Quiz,interview,67.38,100,2025-11-06 16:41:15.639954,True,67.38
191097,24378,Quiz,develop,83.57,100,2025-11-06 16:41:15.639954,True,83.57
191098,24378,Midterm,true,75.2,100,2025-11-06 16:41:15.639954,True,75.2
191099,24379,FinalExam,end,80.14,100,2025-11-06 16:41:15.640939,True,80.14
191100,24379,FinalExam,recent,65.24,100,2025-11-06 16:41:15.640939,True,65.24
191101,24379,Midterm,draw,90.82,100,2025-11-06 16:41:15.640939,True,90.82
191102,24379,Quiz,test,83.67,100,2025-11-06 16:41:15.640939,True,83.67
191103,24379,Homework,benefit,68.96,100,2025-11-06 16:41:15.640939,True,68.96
191104,24379,Homework,face,90.36,100,2025-11-06 16:41:15.640939,True,90.36
191105,24379,Quiz,many,85.14,100,2025-11-06 16:41:15.640939,True,85.14
191106,24379,Quiz,we,83.57,100,2025-11-06 16:41:15.640939,True,83.57
191107,24379,Project,move,80.92,100,2025-11-06 16:41:15.640939,True,80.92
191108,24379,Project,improve,73.94,100,2025-11-06 16:41:15.640939,True,73.94
191109,24379,Project,resource,58.41,100,2025-11-06 16:41:15.640939,True,58.41
191110,24380,FinalExam,girl,77.34,100,2025-11-06 16:41:15.641911,False,77.34
191111,24380,Project,particular,76.0,100,2025-11-06 16:41:15.641911,True,76.0
191112,24380,Project,still,78.53,100,2025-11-06 16:41:15.641911,False,78.53
191113,24380,Homework,number,61.89,100,2025-11-06 16:41:15.641911,True,61.89
191114,24380,Project,first,72.59,100,2025-11-06 16:41:15.641911,True,72.59
